Timestamp,Status,Eye_Aspect_Ratio,Mouth_Aspect_Ratio,Blink_Count,Yawn_Count
2024-11-28 00:10:38,Active,0.242,0.393,0,0
2024-11-28 00:10:38,Active,0.271,0.362,0,0
2024-11-28 00:10:38,Active,0.291,0.370,0,0
2024-11-28 00:10:38,Active,0.283,0.339,0,0
2024-11-28 00:10:38,Active,0.293,0.367,0,0
2024-11-28 00:10:38,Active,0.307,0.348,0,0
2024-11-28 00:10:38,Active,0.319,0.384,0,0
2024-11-28 00:10:39,Active,0.295,0.396,0,0
2024-11-28 00:10:39,Active,0.291,0.405,0,0
2024-11-28 00:10:39,Active,0.311,0.383,0,0
2024-11-28 00:10:39,Active,0.301,0.461,0,0
2024-11-28 00:10:39,Active,0.306,0.458,0,0
2024-11-28 00:10:39,Active,0.277,0.428,0,0
2024-11-28 00:10:39,Active,0.247,0.396,0,0
2024-11-28 00:10:39,Active,0.279,0.391,0,0
2024-11-28 00:10:39,Active,0.295,0.384,0,0
2024-11-28 00:10:39,Active,0.275,0.354,0,0
2024-11-28 00:10:40,Active,0.292,0.408,0,0
2024-11-28 00:10:40,Active,0.315,0.407,0,0
2024-11-28 00:10:40,Active,0.291,0.447,0,0
2024-11-28 00:10:40,Active,0.281,0.487,0,0
2024-11-28 00:10:40,Active,0.295,0.536,0,0
2024-11-28 00:10:40,Active,0.281,0.510,0,0
2024-11-28 00:10:40,Active,0.275,0.453,0,0
2024-11-28 00:10:40,Active,0.277,0.428,0,0
2024-11-28 00:10:40,Active,0.282,0.433,0,0
2024-11-28 00:10:40,Active,0.254,0.434,0,0
2024-11-28 00:10:41,Active,0.274,0.409,0,0
2024-11-28 00:10:41,Active,0.275,0.390,0,0
2024-11-28 00:10:41,Active,0.274,0.375,0,0
2024-11-28 00:10:41,Active,0.295,0.382,0,0
2024-11-28 00:10:41,Active,0.295,0.369,0,0
2024-11-28 00:10:41,Active,0.298,0.381,0,0
2024-11-28 00:10:41,Active,0.323,0.365,0,0
2024-11-28 00:10:41,Active,0.312,0.383,0,0
2024-11-28 00:10:41,Active,0.318,0.370,0,0
2024-11-28 00:10:41,Active,0.315,0.364,0,0
2024-11-28 00:10:42,Active,0.104,0.372,0,0
2024-11-28 00:10:42,Active,0.084,0.345,0,0
2024-11-28 00:10:42,SLEEPING !!!,0.097,0.368,0,0
2024-11-28 00:10:42,SLEEPING !!!,0.111,0.362,0,0
2024-11-28 00:10:42,SLEEPING !!!,0.243,0.351,0,0
2024-11-28 00:10:42,Active,0.288,0.364,1,0
2024-11-28 00:10:42,Active,0.307,0.360,1,0
2024-11-28 00:10:42,Active,0.313,0.363,1,0
2024-11-28 00:10:42,Active,0.320,0.344,1,0
2024-11-28 00:10:42,Active,0.332,0.364,1,0
2024-11-28 00:10:43,Active,0.319,0.372,1,0
2024-11-28 00:10:43,Active,0.302,0.375,1,0
2024-11-28 00:10:43,Active,0.288,0.377,1,0
2024-11-28 00:10:43,Active,0.302,0.379,1,0
2024-11-28 00:10:43,Active,0.278,0.408,1,0
2024-11-28 00:10:43,Active,0.137,0.394,1,0
2024-11-28 00:10:43,Active,0.170,0.420,1,0
2024-11-28 00:10:43,SLEEPING !!!,0.192,0.406,1,0
2024-11-28 00:10:43,SLEEPING !!!,0.239,0.406,1,0
2024-11-28 00:10:43,SLEEPING !!!,0.247,0.412,1,0
2024-11-28 00:10:44,SLEEPING !!!,0.243,0.410,1,0
2024-11-28 00:10:44,SLEEPING !!!,0.233,0.428,1,0
2024-11-28 00:10:44,SLEEPING !!!,0.247,0.425,1,0
2024-11-28 00:10:44,Active,0.265,0.423,2,0
2024-11-28 00:10:44,Active,0.268,0.397,2,0
2024-11-28 00:10:44,Active,0.257,0.412,2,0
2024-11-28 00:10:44,Active,0.290,0.381,2,0
2024-11-28 00:10:44,Active,0.289,0.418,2,0
2024-11-28 00:10:44,Active,0.272,0.406,2,0
2024-11-28 00:10:44,Active,0.243,0.433,2,0
2024-11-28 00:10:45,Active,0.196,0.439,2,0
2024-11-28 00:10:45,SLEEPING !!!,0.213,0.425,2,0
2024-11-28 00:10:45,SLEEPING !!!,0.192,0.429,2,0
2024-11-28 00:10:45,SLEEPING !!!,0.174,0.441,2,0
2024-11-28 00:10:45,SLEEPING !!!,0.169,0.430,2,1
2024-11-28 00:10:45,SLEEPING !!!,0.170,0.453,2,1
2024-11-28 00:10:45,SLEEPING !!!,0.190,0.444,2,1
2024-11-28 00:10:45,SLEEPING !!!,0.175,0.439,2,1
2024-11-28 00:10:45,SLEEPING !!!,0.144,0.418,2,1
2024-11-28 00:10:45,SLEEPING !!!,0.190,0.438,2,1
2024-11-28 00:10:46,SLEEPING !!!,0.224,0.467,2,1
2024-11-28 00:10:46,SLEEPING !!!,0.247,0.462,2,1
2024-11-28 00:10:46,Mild Yawn,0.273,0.363,3,1
2024-11-28 00:10:46,Mild Yawn,0.258,0.347,3,1
2024-11-28 00:10:46,Mild Yawn,0.272,0.404,3,1
2024-11-28 00:10:46,Mild Yawn,0.262,0.431,3,1
2024-11-28 00:10:46,Mild Yawn,0.273,0.317,3,1
2024-11-28 00:10:46,Mild Yawn,0.236,0.467,3,1
2024-11-28 00:10:46,Mild Yawn,0.251,0.537,3,1
2024-11-28 00:10:46,Mild Yawn,0.251,0.461,3,1
2024-11-28 00:10:47,Mild Yawn,0.243,0.475,3,1
2024-11-28 00:10:47,Mild Yawn,0.232,0.504,3,1
2024-11-28 00:10:47,SLEEPING !!!,0.199,0.488,3,1
