Timestamp,Status,Eye_Aspect_Ratio,Mouth_Aspect_Ratio,Blink_Count,Yawn_Count
2025-02-05 22:47:06,Active,0.302,0.443,0,0
2025-02-05 22:47:06,Active,0.289,0.445,0,0
2025-02-05 22:47:06,Active,0.301,0.425,0,0
2025-02-05 22:47:06,Active,0.307,0.446,0,0
2025-02-05 22:47:06,Active,0.297,0.443,0,0
2025-02-05 22:47:06,Active,0.310,0.455,0,0
2025-02-05 22:47:06,Active,0.299,0.435,0,0
2025-02-05 22:47:06,Active,0.294,0.454,0,0
2025-02-05 22:47:06,Active,0.328,0.451,0,0
2025-02-05 22:47:07,Active,0.320,0.443,0,0
2025-02-05 22:47:07,Active,0.312,0.450,0,0
2025-02-05 22:47:07,Active,0.322,0.444,0,0
2025-02-05 22:47:07,Active,0.335,0.452,0,0
2025-02-05 22:47:07,Active,0.327,0.448,0,0
2025-02-05 22:47:07,Active,0.338,0.490,0,0
2025-02-05 22:47:07,Active,0.342,0.435,0,0
2025-02-05 22:47:07,Active,0.335,0.441,0,0
2025-02-05 22:47:07,Active,0.337,0.438,0,0
2025-02-05 22:47:07,Active,0.348,0.438,0,0
2025-02-05 22:47:08,Mild Yawn,0.339,0.455,0,1
2025-02-05 22:47:08,Mild Yawn,0.342,0.450,0,1
2025-02-05 22:47:08,Mild Yawn,0.344,0.429,0,1
2025-02-05 22:47:08,Mild Yawn,0.351,0.441,0,1
2025-02-05 22:47:08,Mild Yawn,0.344,0.440,0,1
2025-02-05 22:47:08,Mild Yawn,0.348,0.445,0,1
2025-02-05 22:47:08,Mild Yawn,0.335,0.432,0,1
2025-02-05 22:47:08,Mild Yawn,0.340,0.447,0,1
2025-02-05 22:47:08,Mild Yawn,0.325,0.450,0,1
2025-02-05 22:47:08,Mild Yawn,0.330,0.438,0,1
2025-02-05 22:47:09,Mild Yawn,0.325,0.451,0,1
2025-02-05 22:47:09,Mild Yawn,0.337,0.438,0,1
2025-02-05 22:47:09,Mild Yawn,0.313,0.442,0,1
2025-02-05 22:47:09,Mild Yawn,0.337,0.402,0,1
2025-02-05 22:47:09,Mild Yawn,0.332,0.426,0,1
2025-02-05 22:47:09,Mild Yawn,0.330,0.416,0,1
2025-02-05 22:47:09,Mild Yawn,0.299,0.463,0,1
2025-02-05 22:47:09,Mild Yawn,0.318,0.423,0,1
2025-02-05 22:47:09,Mild Yawn,0.308,0.448,0,1
2025-02-05 22:47:09,Mild Yawn,0.325,0.450,0,1
2025-02-05 22:47:10,Mild Yawn,0.299,0.441,0,1
2025-02-05 22:47:10,Mild Yawn,0.316,0.405,0,1
2025-02-05 22:47:10,Mild Yawn,0.178,0.455,0,1
2025-02-05 22:47:10,Mild Yawn,0.158,0.441,0,1
2025-02-05 22:47:10,Mild Yawn,0.259,0.415,0,1
2025-02-05 22:47:10,Mild Yawn,0.290,0.433,0,1
2025-02-05 22:47:10,Mild Yawn,0.297,0.417,0,1
2025-02-05 22:47:10,Mild Yawn,0.302,0.386,0,1
2025-02-05 22:47:10,Mild Yawn,0.285,0.331,0,1
2025-02-05 22:47:10,Mild Yawn,0.302,0.279,0,1
2025-02-05 22:47:11,Mild Yawn,0.299,0.256,0,1
2025-02-05 22:47:11,Mild Yawn,0.301,0.277,0,1
2025-02-05 22:47:11,Mild Yawn,0.291,0.286,0,1
2025-02-05 22:47:11,Mild Yawn,0.317,0.264,0,1
2025-02-05 22:47:11,Mild Yawn,0.321,0.271,0,1
2025-02-05 22:47:11,Mild Yawn,0.311,0.276,0,1
2025-02-05 22:47:11,Mild Yawn,0.312,0.293,0,1
2025-02-05 22:47:11,Mild Yawn,0.182,0.271,0,1
2025-02-05 22:47:11,Mild Yawn,0.208,0.277,0,1
2025-02-05 22:47:11,SLEEPING !!!,0.236,0.276,0,1
2025-02-05 22:47:12,SLEEPING !!!,0.248,0.272,0,1
2025-02-05 22:47:12,Mild Yawn,0.253,0.269,1,1
2025-02-05 22:47:12,Mild Yawn,0.173,0.269,1,1
2025-02-05 22:47:12,Mild Yawn,0.180,0.294,1,1
2025-02-05 22:47:12,SLEEPING !!!,0.244,0.258,1,1
2025-02-05 22:47:12,Mild Yawn,0.298,0.258,2,1
2025-02-05 22:47:12,Mild Yawn,0.314,0.258,2,1
2025-02-05 22:47:12,Mild Yawn,0.318,0.258,2,1
2025-02-05 22:47:12,Mild Yawn,0.325,0.264,2,1
2025-02-05 22:47:12,Mild Yawn,0.332,0.266,2,1
2025-02-05 22:47:13,Mild Yawn,0.321,0.271,2,1
2025-02-05 22:47:13,Mild Yawn,0.253,0.266,2,1
2025-02-05 22:47:13,Mild Yawn,0.240,0.272,2,1
2025-02-05 22:47:13,Mild Yawn,0.225,0.229,2,1
2025-02-05 22:47:13,SLEEPING !!!,0.226,0.262,2,1
2025-02-05 22:47:13,SLEEPING !!!,0.219,0.277,2,1
2025-02-05 22:47:13,SLEEPING !!!,0.231,0.267,2,1
2025-02-05 22:47:13,SLEEPING !!!,0.219,0.279,2,1
2025-02-05 22:47:13,SLEEPING !!!,0.208,0.268,2,1
2025-02-05 22:47:13,SLEEPING !!!,0.231,0.273,2,1
2025-02-05 22:47:14,SLEEPING !!!,0.209,0.268,2,1
2025-02-05 22:47:14,Mild Yawn,0.255,0.267,3,1
2025-02-05 22:47:14,Mild Yawn,0.274,0.340,3,1
2025-02-05 22:47:15,Mild Yawn,0.231,0.276,3,1
2025-02-05 22:47:15,Mild Yawn,0.221,0.274,3,1
2025-02-05 22:47:15,SLEEPING !!!,0.214,0.282,3,1
2025-02-05 22:47:15,SLEEPING !!!,0.202,0.259,3,1
2025-02-05 22:47:15,SLEEPING !!!,0.208,0.236,3,1
2025-02-05 22:47:15,SLEEPING !!!,0.202,0.252,3,1
2025-02-05 22:47:15,SLEEPING !!!,0.220,0.266,3,1
