Timestamp,Status,Eye_Aspect_Ratio,Mouth_Aspect_Ratio,Blink_Count,Yawn_Count
2024-11-27 15:28:48,Active,0.315,0.396,0,0
2024-11-27 15:28:48,Active,0.351,0.388,0,0
2024-11-27 15:28:48,Active,0.328,0.348,0,0
2024-11-27 15:28:48,Active,0.333,0.388,0,0
2024-11-27 15:28:48,Active,0.328,0.301,0,0
2024-11-27 15:28:48,Active,0.331,0.293,0,0
2024-11-27 15:28:48,Active,0.338,0.361,0,0
2024-11-27 15:28:49,Active,0.327,0.292,0,0
2024-11-27 15:28:49,Active,0.336,0.357,0,0
2024-11-27 15:28:49,Active,0.322,0.306,0,0
2024-11-27 15:28:49,Active,0.311,0.294,0,0
2024-11-27 15:28:49,Active,0.301,0.305,0,0
2024-11-27 15:28:49,Active,0.332,0.322,0,0
2024-11-27 15:28:49,Active,0.335,0.259,0,0
2024-11-27 15:28:49,Active,0.309,0.320,0,0
2024-11-27 15:28:49,Active,0.328,0.306,0,0
2024-11-27 15:28:49,Active,0.314,0.280,0,0
2024-11-27 15:28:49,Active,0.335,0.263,0,0
2024-11-27 15:28:49,Active,0.322,0.365,0,0
2024-11-27 15:28:49,Active,0.321,0.337,0,0
2024-11-27 15:28:49,Active,0.326,0.334,0,0
2024-11-27 15:28:49,Active,0.325,0.334,0,0
2024-11-27 15:28:49,Active,0.322,0.322,0,0
2024-11-27 15:28:49,Active,0.347,0.316,0,0
2024-11-27 15:28:49,Active,0.349,0.294,0,0
2024-11-27 15:28:49,Active,0.327,0.312,0,0
2024-11-27 15:28:49,Active,0.361,0.280,0,0
2024-11-27 15:28:49,Active,0.337,0.293,0,0
2024-11-27 15:28:49,Active,0.329,0.284,0,0
2024-11-27 15:28:49,Active,0.336,0.282,0,0
2024-11-27 15:28:49,Active,0.342,0.282,0,0
2024-11-27 15:28:49,Active,0.351,0.274,0,0
2024-11-27 15:28:49,Active,0.312,0.316,0,0
2024-11-27 15:28:49,Active,0.312,0.323,0,0
2024-11-27 15:28:49,Active,0.327,0.305,0,0
2024-11-27 15:28:49,Active,0.339,0.284,0,0
2024-11-27 15:28:49,Active,0.322,0.289,0,0
2024-11-27 15:28:50,Active,0.322,0.317,0,0
2024-11-27 15:28:50,Active,0.298,0.289,0,0
2024-11-27 15:28:50,Active,0.311,0.307,0,0
2024-11-27 15:28:50,Active,0.316,0.297,0,0
2024-11-27 15:28:50,Active,0.270,0.282,0,0
2024-11-27 15:28:50,Active,0.261,0.289,0,0
2024-11-27 15:28:50,Active,0.264,0.286,0,0
2024-11-27 15:28:50,Active,0.217,0.280,0,0
2024-11-27 15:28:50,Active,0.223,0.306,0,0
2024-11-27 15:28:50,SLEEPING !!!,0.213,0.269,0,0
2024-11-27 15:28:50,SLEEPING !!!,0.230,0.274,0,0
2024-11-27 15:28:50,SLEEPING !!!,0.235,0.273,0,0
2024-11-27 15:28:50,Active,0.255,0.299,1,0
