Timestamp,Status,Eye_Aspect_Ratio,Mouth_Aspect_Ratio,Blink_Count,Yawn_Count
2024-11-27 14:16:57,Active,0.370,0.349,0,0
2024-11-27 14:16:57,Active,0.377,0.344,0,0
2024-11-27 14:16:57,Active,0.362,0.372,0,0
2024-11-27 14:16:58,Active,0.329,0.274,0,0
2024-11-27 14:16:58,Active,0.313,0.282,0,0
2024-11-27 14:16:59,Active,0.332,0.297,0,0
2024-11-27 14:17:00,Active,0.322,0.360,0,0
2024-11-27 14:17:00,Active,0.290,0.371,0,0
2024-11-27 14:17:00,Active,0.333,0.355,0,0
2024-11-27 14:17:01,Active,0.334,0.304,0,0
2024-11-27 14:17:01,Active,0.347,0.320,0,0
2024-11-27 14:17:01,Active,0.321,0.317,0,0
2024-11-27 14:17:01,Active,0.333,0.290,0,0
2024-11-27 14:17:01,Active,0.323,0.328,0,0
2024-11-27 14:17:01,Active,0.339,0.267,0,0
2024-11-27 14:17:01,Active,0.333,0.305,0,0
2024-11-27 14:17:02,Active,0.349,0.304,0,0
2024-11-27 14:17:02,Active,0.336,0.301,0,0
2024-11-27 14:17:02,Active,0.343,0.266,0,0
2024-11-27 14:17:03,Active,0.335,0.282,0,0
2024-11-27 14:17:04,Active,0.354,0.307,0,0
2024-11-27 14:17:04,Active,0.339,0.258,0,0
2024-11-27 14:17:04,Active,0.347,0.328,0,0
2024-11-27 14:17:07,Active,0.289,0.317,0,0
2024-11-27 14:17:07,Active,0.322,0.396,0,0
2024-11-27 14:17:08,Active,0.309,0.375,0,0
2024-11-27 14:17:08,Active,0.323,0.372,0,0
2024-11-27 14:17:08,Active,0.347,0.399,0,0
2024-11-27 14:17:08,Active,0.346,0.364,0,0
2024-11-27 14:17:08,Active,0.349,0.443,0,0
2024-11-27 14:17:08,Active,0.292,0.437,0,0
2024-11-27 14:17:08,Active,0.377,0.468,0,0
2024-11-27 14:17:09,Active,0.362,0.734,0,0
2024-11-27 14:17:09,Active,0.352,0.604,0,0
2024-11-27 14:17:09,Active,0.348,0.605,0,0
2024-11-27 14:17:10,Active,0.352,0.595,0,0
2024-11-27 14:17:10,Active,0.339,0.592,0,0
2024-11-27 14:17:10,Active,0.337,0.604,0,0
2024-11-27 14:17:10,Active,0.354,0.594,0,0
2024-11-27 14:17:10,Active,0.331,0.575,0,0
2024-11-27 14:17:10,Active,0.209,0.483,0,0
2024-11-27 14:17:10,Active,0.197,0.459,0,0
2024-11-27 14:17:10,SLEEPING !!!,0.239,0.353,0,0
2024-11-27 14:17:10,Active,0.266,0.371,1,0
2024-11-27 14:17:10,Active,0.308,0.330,1,0
2024-11-27 14:17:11,Active,0.309,0.326,1,0
2024-11-27 14:17:11,Active,0.319,0.420,1,0
2024-11-27 14:17:11,Active,0.339,0.453,1,0
2024-11-27 14:17:11,Active,0.285,0.382,1,0
2024-11-27 14:17:11,Active,0.304,0.391,1,0
2024-11-27 14:17:11,Active,0.335,0.397,1,0
2024-11-27 14:17:11,Active,0.307,0.315,1,0
2024-11-27 14:17:11,Active,0.362,0.439,1,0
2024-11-27 14:17:11,Active,0.410,0.413,1,0
2024-11-27 14:17:12,Active,0.360,0.523,1,0
2024-11-27 14:17:12,Active,0.348,0.363,1,0
2024-11-27 14:17:12,Active,0.371,0.397,1,0
2024-11-27 14:17:12,Active,0.373,0.403,1,0
2024-11-27 14:17:12,Active,0.298,0.307,1,0
2024-11-27 14:17:13,Active,0.202,0.302,1,0
2024-11-27 14:17:14,Active,0.247,0.334,1,0
2024-11-27 14:17:14,Active,0.282,0.372,1,0
2024-11-27 14:17:14,Active,0.314,0.294,1,0
2024-11-27 14:17:14,Active,0.316,0.378,1,0
2024-11-27 14:17:14,Active,0.340,0.378,1,0
2024-11-27 14:17:14,Active,0.361,0.395,1,0
2024-11-27 14:17:14,Active,0.389,0.518,1,0
2024-11-27 14:17:16,Active,0.299,0.508,1,0
2024-11-27 14:17:16,Active,0.337,0.500,1,0
2024-11-27 14:17:16,Active,0.350,0.390,1,0
2024-11-27 14:17:16,Active,0.355,0.360,1,0
2024-11-27 14:17:16,Active,0.369,0.468,1,0
2024-11-27 14:17:17,Active,0.360,0.719,1,0
2024-11-27 14:17:17,Active,0.318,0.683,1,0
2024-11-27 14:17:19,Active,0.357,0.552,1,0
2024-11-27 14:17:19,Active,0.341,0.534,1,0
2024-11-27 14:17:19,Active,0.366,0.483,1,0
2024-11-27 14:17:19,Active,0.370,0.483,1,0
2024-11-27 14:17:19,Active,0.374,0.535,1,0
2024-11-27 14:17:19,Active,0.397,0.547,1,0
2024-11-27 14:17:20,Active,0.400,0.548,1,0
2024-11-27 14:17:20,Active,0.368,0.541,1,0
2024-11-27 14:17:20,Active,0.362,0.541,1,0
2024-11-27 14:17:20,Active,0.357,0.525,1,0
2024-11-27 14:17:20,Active,0.376,0.551,1,0
2024-11-27 14:17:20,Active,0.372,0.568,1,0
2024-11-27 14:17:20,Active,0.354,0.604,1,0
2024-11-27 14:17:20,Active,0.351,0.619,1,0
2024-11-27 14:17:20,Active,0.367,0.591,1,0
2024-11-27 14:17:20,Active,0.354,0.593,1,0
2024-11-27 14:17:21,Active,0.349,0.568,1,0
2024-11-27 14:17:21,Active,0.369,0.627,1,0
2024-11-27 14:17:21,Active,0.370,0.768,1,0
2024-11-27 14:17:21,Active,0.323,0.785,1,0
2024-11-27 14:17:21,Active,0.327,0.787,1,0
2024-11-27 14:17:21,Active,0.314,0.755,1,0
2024-11-27 14:17:22,Active,0.380,0.750,1,0
2024-11-27 14:17:22,Active,0.361,0.684,1,0
2024-11-27 14:17:22,Active,0.346,0.739,1,0
2024-11-27 14:17:22,Active,0.353,0.733,1,0
2024-11-27 14:17:22,Active,0.360,0.681,1,0
2024-11-27 14:17:22,Active,0.367,0.612,1,0
