Timestamp,Status,Eye_Aspect_Ratio,Mouth_Aspect_Ratio,Blink_Count,Yawn_Count
2024-11-27 18:48:25,Active,0.259,0.447,0,0
2024-11-27 18:48:25,Active,0.260,0.447,0,0
2024-11-27 18:48:25,Active,0.242,0.458,0,0
2024-11-27 18:48:25,Active,0.259,0.455,0,0
2024-11-27 18:48:25,Active,0.264,0.436,0,0
2024-11-27 18:48:25,Active,0.286,0.439,0,0
2024-11-27 18:48:25,Active,0.286,0.448,0,0
2024-11-27 18:48:25,Active,0.291,0.442,0,0
2024-11-27 18:48:25,Active,0.222,0.466,0,0
2024-11-27 18:48:25,Active,0.154,0.458,0,0
2024-11-27 18:48:25,SLEEPING !!!,0.120,0.464,0,0
2024-11-27 18:48:25,SLEEPING !!!,0.158,0.490,0,0
2024-11-27 18:48:25,SLEEPING !!!,0.157,0.490,0,0
2024-11-27 18:48:25,SLEEPING !!!,0.203,0.476,0,0
2024-11-27 18:48:25,SLEEPING !!!,0.214,0.478,0,0
2024-11-27 18:48:25,SLEEPING !!!,0.241,0.450,0,0
2024-11-27 18:48:25,Active,0.260,0.470,1,0
2024-11-27 18:48:25,Active,0.251,0.489,1,0
2024-11-27 18:48:25,Active,0.269,0.489,1,0
2024-11-27 18:48:25,Mild Yawn,0.265,0.448,1,1
2024-11-27 18:48:25,Mild Yawn,0.283,0.472,1,1
2024-11-27 18:48:26,Mild Yawn,0.291,0.469,1,1
2024-11-27 18:48:26,Mild Yawn,0.298,0.436,1,1
2024-11-27 18:48:26,Mild Yawn,0.297,0.423,1,1
2024-11-27 18:48:26,Mild Yawn,0.277,0.455,1,1
2024-11-27 18:48:26,Mild Yawn,0.287,0.465,1,1
2024-11-27 18:48:26,Mild Yawn,0.296,0.450,1,1
2024-11-27 18:48:26,Mild Yawn,0.291,0.467,1,1
2024-11-27 18:48:26,Mild Yawn,0.295,0.467,1,1
2024-11-27 18:48:26,Mild Yawn,0.276,0.459,1,1
2024-11-27 18:48:26,Mild Yawn,0.291,0.455,1,1
2024-11-27 18:48:26,Mild Yawn,0.278,0.443,1,1
2024-11-27 18:48:26,Mild Yawn,0.278,0.422,1,1
2024-11-27 18:48:26,Mild Yawn,0.297,0.430,1,1
2024-11-27 18:48:26,Mild Yawn,0.286,0.438,1,1
2024-11-27 18:48:26,Mild Yawn,0.279,0.451,1,1
2024-11-27 18:48:26,Mild Yawn,0.293,0.431,1,1
2024-11-27 18:48:26,Mild Yawn,0.277,0.443,1,1
2024-11-27 18:48:26,Mild Yawn,0.274,0.412,1,1
2024-11-27 18:48:26,Mild Yawn,0.287,0.441,1,1
2024-11-27 18:48:26,Mild Yawn,0.278,0.426,1,1
2024-11-27 18:48:26,Mild Yawn,0.268,0.411,1,1
2024-11-27 18:48:26,Mild Yawn,0.297,0.405,1,1
2024-11-27 18:48:26,Mild Yawn,0.273,0.428,1,1
2024-11-27 18:48:26,Mild Yawn,0.269,0.420,1,1
2024-11-27 18:48:26,Mild Yawn,0.283,0.415,1,1
2024-11-27 18:48:26,Mild Yawn,0.277,0.403,1,1
2024-11-27 18:48:26,Mild Yawn,0.274,0.415,1,1
2024-11-27 18:48:26,Mild Yawn,0.297,0.398,1,1
2024-11-27 18:48:26,Mild Yawn,0.282,0.416,1,1
2024-11-27 18:48:26,Mild Yawn,0.288,0.425,1,1
2024-11-27 18:48:27,Mild Yawn,0.292,0.388,1,1
2024-11-27 18:48:27,Mild Yawn,0.283,0.383,1,1
2024-11-27 18:48:27,Mild Yawn,0.263,0.397,1,1
2024-11-27 18:48:27,Mild Yawn,0.293,0.400,1,1
2024-11-27 18:48:27,Mild Yawn,0.315,0.381,1,1
2024-11-27 18:48:27,Mild Yawn,0.320,0.390,1,1
2024-11-27 18:48:27,Mild Yawn,0.302,0.377,1,1
2024-11-27 18:48:27,Mild Yawn,0.308,0.373,1,1
2024-11-27 18:48:27,Mild Yawn,0.306,0.354,1,1
2024-11-27 18:48:27,Mild Yawn,0.311,0.369,1,1
2024-11-27 18:48:27,Mild Yawn,0.304,0.365,1,1
2024-11-27 18:48:27,Mild Yawn,0.343,0.349,1,1
2024-11-27 18:48:27,Mild Yawn,0.312,0.374,1,1
