Timestamp,Status,Eye_Aspect_Ratio,Mouth_Aspect_Ratio,Blink_Count,Yawn_Count
2024-11-27 17:25:31,Active,0.299,0.394,0,0
2024-11-27 17:25:31,Active,0.280,0.342,0,0
2024-11-27 17:25:31,Active,0.235,0.344,0,0
2024-11-27 17:25:32,Active,0.192,0.328,0,0
2024-11-27 17:25:32,SLEEPING !!!,0.223,0.307,0,0
2024-11-27 17:25:32,SLEEPING !!!,0.244,0.366,0,0
2024-11-27 17:25:32,Active,0.280,0.339,1,0
2024-11-27 17:25:32,Active,0.267,0.365,1,0
2024-11-27 17:25:32,Active,0.269,0.365,1,0
2024-11-27 17:25:32,Active,0.256,0.413,1,0
2024-11-27 17:25:32,Active,0.299,0.443,1,0
2024-11-27 17:25:32,Active,0.340,0.497,1,0
2024-11-27 17:25:32,Active,0.330,0.590,1,0
2024-11-27 17:25:33,Active,0.293,0.620,1,0
2024-11-27 17:25:33,Active,0.327,0.717,1,0
2024-11-27 17:25:33,Active,0.341,0.669,1,0
2024-11-27 17:25:33,Active,0.307,0.646,1,0
2024-11-27 17:25:33,Active,0.367,0.667,1,0
2024-11-27 17:25:33,Active,0.343,0.677,1,0
2024-11-27 17:25:33,Active,0.350,0.776,1,0
2024-11-27 17:25:33,Active,0.330,0.590,1,0
2024-11-27 17:25:33,Active,0.355,0.381,1,0
2024-11-27 17:25:33,Active,0.334,0.409,1,0
2024-11-27 17:25:34,Mild Yawn,0.317,0.415,1,1
2024-11-27 17:25:34,Mild Yawn,0.324,0.390,1,1
2024-11-27 17:25:34,Active,0.292,0.358,1,1
2024-11-27 17:25:34,Mild Yawn,0.287,0.407,1,2
2024-11-27 17:25:34,Mild Yawn,0.303,0.373,1,2
2024-11-27 17:25:34,Mild Yawn,0.296,0.377,1,2
2024-11-27 17:25:34,Active,0.323,0.384,1,2
2024-11-27 17:25:34,Active,0.306,0.382,1,2
2024-11-27 17:25:34,Mild Yawn,0.286,0.407,1,3
2024-11-27 17:25:34,Active,0.340,0.390,1,3
2024-11-27 17:25:35,Mild Yawn,0.330,0.401,1,4
2024-11-27 17:25:35,Mild Yawn,0.320,0.397,1,4
2024-11-27 17:25:35,Mild Yawn,0.334,0.394,1,4
2024-11-27 17:25:35,Active,0.314,0.355,1,4
2024-11-27 17:25:35,Active,0.286,0.358,1,4
2024-11-27 17:25:35,Active,0.292,0.360,1,4
2024-11-27 17:25:35,Active,0.293,0.355,1,4
2024-11-27 17:25:35,Active,0.261,0.347,1,4
2024-11-27 17:25:35,Active,0.155,0.397,1,4
2024-11-27 17:25:35,Active,0.244,0.512,1,4
2024-11-27 17:25:36,Moderate Yawn !,0.262,0.619,1,5
2024-11-27 17:25:36,Moderate Yawn !,0.288,0.613,1,5
2024-11-27 17:25:36,Moderate Yawn !,0.281,0.617,1,5
2024-11-27 17:25:36,Mild Yawn,0.267,0.569,1,5
2024-11-27 17:25:36,Mild Yawn,0.271,0.377,1,5
2024-11-27 17:25:36,Mild Yawn,0.245,0.358,1,5
2024-11-27 17:25:36,Mild Yawn,0.251,0.365,1,5
2024-11-27 17:25:36,Mild Yawn,0.256,0.375,1,5
2024-11-27 17:25:36,Mild Yawn,0.277,0.360,1,5
2024-11-27 17:25:36,Mild Yawn,0.287,0.378,1,5
2024-11-27 17:25:37,Mild Yawn,0.255,0.405,1,5
2024-11-27 17:25:37,Mild Yawn,0.293,0.531,1,5
2024-11-27 17:25:37,Mild Yawn,0.301,0.529,1,5
2024-11-27 17:25:37,Mild Yawn,0.313,0.572,1,5
2024-11-27 17:25:37,Mild Yawn,0.295,0.598,1,5
2024-11-27 17:25:37,Moderate Yawn !,0.287,0.606,1,5
