Timestamp,Status,Eye_Aspect_Ratio,Mouth_Aspect_Ratio,Blink_Count,Yawn_Count
2024-11-27 19:51:29,Active,0.199,0.410,0,0
2024-11-27 19:51:30,Active,0.203,0.434,0,0
2024-11-27 19:51:30,SLEEPING !!!,0.195,0.407,0,0
2024-11-27 19:51:30,SLEEPING !!!,0.213,0.420,0,0
2024-11-27 19:51:30,SLEEPING !!!,0.217,0.404,0,0
2024-11-27 19:51:30,SLEEPING !!!,0.216,0.409,0,0
2024-11-27 19:51:30,Active,0.280,0.412,1,0
2024-11-27 19:51:30,Active,0.271,0.367,1,0
2024-11-27 19:51:30,Active,0.286,0.421,1,0
2024-11-27 19:51:30,Active,0.312,0.425,1,0
2024-11-27 19:51:30,Active,0.286,0.418,1,0
2024-11-27 19:51:31,Active,0.283,0.415,1,0
2024-11-27 19:51:31,Active,0.283,0.409,1,0
2024-11-27 19:51:31,Active,0.312,0.413,1,0
2024-11-27 19:51:31,Active,0.316,0.417,1,0
2024-11-27 19:51:31,Active,0.302,0.396,1,0
2024-11-27 19:51:31,Active,0.294,0.424,1,0
2024-11-27 19:51:31,Active,0.307,0.395,1,0
2024-11-27 19:51:31,Active,0.295,0.415,1,0
2024-11-27 19:51:31,Active,0.274,0.403,1,0
2024-11-27 19:51:31,Active,0.316,0.420,1,0
2024-11-27 19:51:32,Active,0.296,0.409,1,0
2024-11-27 19:51:32,Active,0.288,0.412,1,0
2024-11-27 19:51:32,Active,0.294,0.400,1,0
2024-11-27 19:51:32,Mild Yawn,0.301,0.406,1,1
2024-11-27 19:51:32,Mild Yawn,0.300,0.417,1,1
2024-11-27 19:51:32,Mild Yawn,0.300,0.414,1,1
2024-11-27 19:51:32,Mild Yawn,0.297,0.417,1,1
2024-11-27 19:51:32,Mild Yawn,0.306,0.417,1,1
2024-11-27 19:51:32,Mild Yawn,0.296,0.400,1,1
2024-11-27 19:51:32,Mild Yawn,0.309,0.400,1,1
2024-11-27 19:51:33,Mild Yawn,0.290,0.425,1,1
2024-11-27 19:51:33,Mild Yawn,0.303,0.394,1,1
2024-11-27 19:51:33,Mild Yawn,0.300,0.389,1,1
2024-11-27 19:51:33,Mild Yawn,0.296,0.396,1,1
2024-11-27 19:51:33,Mild Yawn,0.303,0.412,1,1
2024-11-27 19:51:33,Mild Yawn,0.309,0.360,1,1
2024-11-27 19:51:33,Mild Yawn,0.318,0.354,1,1
2024-11-27 19:51:33,Mild Yawn,0.326,0.384,1,1
2024-11-27 19:51:33,Mild Yawn,0.308,0.399,1,1
2024-11-27 19:51:33,Mild Yawn,0.322,0.398,1,1
2024-11-27 19:51:34,Mild Yawn,0.333,0.379,1,1
2024-11-27 19:51:34,Mild Yawn,0.325,0.408,1,1
2024-11-27 19:51:34,Mild Yawn,0.318,0.406,1,1
2024-11-27 19:51:34,Mild Yawn,0.351,0.389,1,1
2024-11-27 19:51:34,Mild Yawn,0.370,0.403,1,1
2024-11-27 19:51:34,Mild Yawn,0.334,0.381,1,1
2024-11-27 19:51:34,Mild Yawn,0.320,0.390,1,1
2024-11-27 19:51:34,Mild Yawn,0.254,0.417,1,1
2024-11-27 19:51:34,Mild Yawn,0.116,0.410,1,1
2024-11-27 19:51:34,Mild Yawn,0.326,0.383,1,1
2024-11-27 19:51:35,Mild Yawn,0.164,0.378,1,1
2024-11-27 19:51:35,Mild Yawn,0.085,0.410,1,1
2024-11-27 19:51:35,SLEEPING !!!,0.177,0.420,1,1
2024-11-27 19:51:35,SLEEPING !!!,0.247,0.405,1,1
2024-11-27 19:51:35,Mild Yawn,0.251,0.411,2,1
2024-11-27 19:51:35,Mild Yawn,0.272,0.381,2,1
2024-11-27 19:51:35,Mild Yawn,0.268,0.417,2,1
2024-11-27 19:51:35,Mild Yawn,0.295,0.404,2,1
2024-11-27 19:51:35,Mild Yawn,0.294,0.445,2,1
2024-11-27 19:51:35,Mild Yawn,0.295,0.414,2,1
2024-11-27 19:51:36,Mild Yawn,0.267,0.385,2,1
2024-11-27 19:51:36,Mild Yawn,0.280,0.388,2,1
2024-11-27 19:51:36,Mild Yawn,0.287,0.414,2,1
2024-11-27 19:51:36,Mild Yawn,0.281,0.423,2,1
2024-11-27 19:51:36,Mild Yawn,0.264,0.450,2,1
2024-11-27 19:51:36,Mild Yawn,0.261,0.464,2,1
2024-11-27 19:51:36,Mild Yawn,0.265,0.503,2,1
2024-11-27 19:51:36,Mild Yawn,0.287,0.521,2,1
2024-11-27 19:51:36,Mild Yawn,0.158,0.470,2,1
2024-11-27 19:51:36,Mild Yawn,0.150,0.485,2,1
2024-11-27 19:51:37,SLEEPING !!!,0.233,0.398,2,1
2024-11-27 19:51:37,SLEEPING !!!,0.243,0.406,2,1
2024-11-27 19:51:37,Mild Yawn,0.260,0.380,3,1
2024-11-27 19:51:37,Mild Yawn,0.250,0.378,3,1
2024-11-27 19:51:37,Mild Yawn,0.264,0.357,3,1
2024-11-27 19:51:37,Mild Yawn,0.289,0.383,3,1
2024-11-27 19:51:37,Mild Yawn,0.153,0.369,3,1
2024-11-27 19:51:37,Mild Yawn,0.126,0.385,3,1
2024-11-27 19:51:37,SLEEPING !!!,0.178,0.364,3,1
2024-11-27 19:51:37,SLEEPING !!!,0.187,0.352,3,1
2024-11-27 19:51:38,SLEEPING !!!,0.176,0.358,3,1
2024-11-27 19:51:38,SLEEPING !!!,0.163,0.374,3,1
2024-11-27 19:51:38,SLEEPING !!!,0.145,0.409,3,1
2024-11-27 19:51:38,SLEEPING !!!,0.194,0.378,3,1
2024-11-27 19:51:38,SLEEPING !!!,0.169,0.435,3,1
2024-11-27 19:51:38,SLEEPING !!!,0.165,0.375,3,1
2024-11-27 19:51:38,SLEEPING !!!,0.210,0.332,3,1
2024-11-27 19:51:38,SLEEPING !!!,0.144,0.353,3,1
2024-11-27 19:51:38,SLEEPING !!!,0.142,0.321,3,1
2024-11-27 19:51:38,SLEEPING !!!,0.150,0.308,3,1
2024-11-27 19:51:39,SLEEPING !!!,0.129,0.333,3,1
2024-11-27 19:51:39,SLEEPING !!!,0.110,0.322,3,1
2024-11-27 19:51:39,SLEEPING !!!,0.107,0.350,3,1
2024-11-27 19:51:39,SLEEPING !!!,0.155,0.400,3,1
