Timestamp,Status,Eye_Aspect_Ratio,Mouth_Aspect_Ratio,Blink_Count,Yawn_Count
2025-02-06 15:46:45,Active,0.238,0.479,0,0
2025-02-06 15:46:45,Active,0.199,0.473,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.225,0.479,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.216,0.476,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.224,0.483,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.216,0.479,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.212,0.471,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.225,0.479,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.233,0.495,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.204,0.498,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.212,0.485,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.225,0.480,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.229,0.485,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.230,0.489,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.234,0.495,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.242,0.480,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.230,0.499,0,0
2025-02-06 15:46:45,SLEEPING !!!,0.241,0.499,0,0
2025-02-06 15:46:45,Active,0.260,0.499,1,0
2025-02-06 15:46:45,Mild Yawn,0.238,0.502,1,1
2025-02-06 15:46:45,Mild Yawn,0.259,0.496,1,1
2025-02-06 15:46:45,Mild Yawn,0.267,0.495,1,1
2025-02-06 15:46:45,Mild Yawn,0.241,0.493,1,1
2025-02-06 15:46:45,Mild Yawn,0.234,0.493,1,1
2025-02-06 15:46:45,SLEEPING !!!,0.242,0.490,1,1
2025-02-06 15:46:46,Mild Yawn,0.254,0.484,2,1
2025-02-06 15:46:46,Mild Yawn,0.255,0.479,2,1
2025-02-06 15:46:46,Mild Yawn,0.237,0.494,2,1
2025-02-06 15:46:46,Mild Yawn,0.263,0.480,2,1
2025-02-06 15:46:46,Mild Yawn,0.267,0.484,2,1
2025-02-06 15:46:46,Mild Yawn,0.242,0.489,2,1
2025-02-06 15:46:46,Mild Yawn,0.259,0.485,2,1
2025-02-06 15:46:46,Mild Yawn,0.268,0.480,2,1
2025-02-06 15:46:46,Mild Yawn,0.242,0.498,2,1
2025-02-06 15:46:46,Mild Yawn,0.268,0.490,2,1
2025-02-06 15:46:46,Mild Yawn,0.242,0.494,2,1
2025-02-06 15:46:46,Mild Yawn,0.250,0.480,2,1
2025-02-06 15:46:46,Mild Yawn,0.233,0.493,2,1
2025-02-06 15:46:46,Mild Yawn,0.272,0.497,2,1
2025-02-06 15:46:46,Mild Yawn,0.258,0.480,2,1
2025-02-06 15:46:46,Mild Yawn,0.268,0.495,2,1
2025-02-06 15:46:46,Mild Yawn,0.346,0.336,2,1
2025-02-06 15:46:46,Mild Yawn,0.263,0.494,2,1
2025-02-06 15:46:46,Mild Yawn,0.254,0.494,2,1
2025-02-06 15:46:46,Mild Yawn,0.369,0.369,2,1
2025-02-06 15:46:46,Mild Yawn,0.250,0.500,2,1
2025-02-06 15:46:46,Mild Yawn,0.255,0.344,2,1
2025-02-06 15:46:46,Mild Yawn,0.259,0.499,2,1
2025-02-06 15:46:46,Mild Yawn,0.315,0.382,2,1
2025-02-06 15:46:46,Mild Yawn,0.263,0.502,2,1
